107/02/12,0,0,---,---,---,---,---,0
107/02/09,25000,20110,0.81,0.81,0.80,0.80,-0.16,2
107/02/08,126000,122900,1.00,1.00,0.96,0.96,-0.12,6
107/02/07,205000,211580,0.99,1.08,0.99,1.08,+0.23,7
107/02/06,202000,186270,0.95,0.96,0.85,0.85,-0.45,5
