107/02/12,0,0,---,---,---,---,---,0
107/02/09,0,0,---,---,---,---,---,0
107/02/08,81000,83580,1.03,1.04,1.03,1.04,-0.02,2
107/02/07,66000,69960,1.06,1.06,1.06,1.06,+0.11,1
107/02/06,50000,47500,0.95,0.95,0.95,0.95,-0.28,1
