107/02/12,0,0,---,---,---,---,---,0
107/02/09,55000,16870,0.28,0.54,0.28,0.54,+0.16,8
107/02/08,45000,17200,0.45,0.45,0.37,0.38,-0.13,10
107/02/07,31000,15810,0.51,0.51,0.51,0.51,+0.09,2
107/02/06,26000,11070,0.47,0.47,0.42,0.42,-0.19,3
