107/02/12,0,0,---,---,---,---,---,0
107/02/09,24000,21310,0.89,0.89,0.88,0.88,-0.18,5
107/02/08,207000,227650,1.12,1.12,1.06,1.06,-0.02,11
107/02/07,188000,206540,1.12,1.17,1.08,1.08,+0.03,6
107/02/06,260000,273810,1.06,1.06,1.03,1.05,-0.13,11
