107/02/12,116000,984840,8.49,8.49,8.49,8.49,0.16,14
107/02/09,80100,667232,8.32,8.33,8.32,8.33,-0.35,4
107/02/08,140200,1208784,8.66,8.68,8.45,8.68,-0.04,19
107/02/07,300,2557,8.38,8.72,8.38,8.72,0.44,3
107/02/06,183000,1515270,8.31,8.31,8.28,8.28,-0.54,17
