107/02/12,0,0,---,---,---,---,---,0
107/02/09,1210000,650700,0.56,0.56,0.53,0.54,-0.08,16
107/02/08,1252000,773800,0.62,0.63,0.60,0.62,-0.03,16
107/02/07,40000,26600,0.67,0.67,0.65,0.65,-0.01,2
107/02/06,30000,19800,0.66,0.66,0.66,0.66,-0.17,2
