107/02/12,0,0,---,---,---,---,---,0
107/02/09,10000,8700,0.87,0.87,0.87,0.87,-0.19,1
107/02/08,312000,330200,1.05,1.06,1.05,1.06,-0.08,6
107/02/07,322000,364720,1.11,1.16,1.11,1.14,+0.16,14
107/02/06,32000,32850,1.15,1.15,0.98,0.98,-0.42,4
