107/02/12,0,0,---,---,---,---,---,0
107/02/09,153000,5100,0.02,0.10,0.02,0.10,-0.02,3
107/02/08,43000,5350,0.13,0.13,0.12,0.12,+0.02,2
107/02/07,180000,24340,0.14,0.16,0.10,0.10,-0.01,11
107/02/06,133000,21550,0.16,0.17,0.11,0.11,-0.16,6
