107/02/12,500000,18510000,37.02,37.02,37.02,37.02,-0.21,8
107/02/09,500000,18611100,37.22,37.23,37.22,37.23,+0.10,8
107/02/08,501000,18599560,37.16,37.16,37.12,37.13,-0.07,9
107/02/07,502000,18639350,37.13,37.20,37.13,37.20,-0.50,10
107/02/06,550100,20703370,37.35,37.71,37.35,37.70,+0.75,14
