107/02/12,35000,97100,2.98,2.98,2.71,2.71,-0.11,5
107/02/09,25000,63400,2.34,2.82,2.26,2.82,-0.36,5
107/02/08,0,0,---,---,---,---,---,0
107/02/07,36000,129910,3.42,3.80,3.42,3.59,+0.76,7
107/02/06,68000,157130,2.47,2.83,2.04,2.83,-0.61,10
