107/02/12,0,0,---,---,---,---,---,0
107/02/09,42000,19230,0.34,0.58,0.34,0.58,-0.05,3
107/02/08,239000,153890,0.66,0.66,0.62,0.63,-0.04,13
107/02/07,280000,188970,0.67,0.68,0.67,0.67,+0.10,5
107/02/06,29000,17370,0.63,0.63,0.57,0.57,-0.33,10
