107/02/12,0,0,---,---,---,---,---,0
107/02/09,191000,138050,0.71,0.77,0.71,0.77,+0.06,4
107/02/08,369000,311770,0.90,0.92,0.71,0.71,-0.25,4
107/02/07,257000,238730,0.88,0.96,0.88,0.96,+0.17,6
107/02/06,202000,165980,0.97,1.03,0.79,0.79,-0.26,12
