107/02/12,0,0,---,---,---,---,---,0
107/02/09,60000,27300,0.42,0.49,0.42,0.49,-0.03,3
107/02/08,41000,21320,0.52,0.52,0.52,0.52,-0.04,3
107/02/07,123000,68400,0.55,0.58,0.53,0.56,+0.08,7
107/02/06,144000,74310,0.61,0.61,0.43,0.48,-0.21,7
