107/02/12,12000,161380,13.40,13.49,13.40,13.49,0.12,4
107/02/09,24000,322460,13.36,13.45,13.36,13.37,-0.09,5
107/02/08,201000,2704280,13.40,13.47,13.40,13.46,-0.02,19
107/02/07,74000,996870,13.48,13.48,13.46,13.48,0.00,16
107/02/06,344000,4613120,13.48,13.48,13.33,13.48,-0.04,24
