107/02/12,0,0,---,---,---,---,---,0
107/02/09,25000,12250,0.49,0.49,0.49,0.49,-0.03,1
107/02/08,15000,8200,0.56,0.56,0.52,0.52,-0.09,2
107/02/07,10000,6200,0.63,0.63,0.61,0.61,+0.02,2
107/02/06,606000,420460,0.69,0.71,0.59,0.59,-0.17,14
