107/02/12,0,0,---,---,---,---,---,0
107/02/09,416000,168400,0.41,0.41,0.40,0.41,-0.09,5
107/02/08,632000,305600,0.48,0.50,0.47,0.50,+0.03,4
107/02/07,208000,97760,0.47,0.47,0.47,0.47,+0.03,1
107/02/06,40000,19800,0.55,0.55,0.44,0.44,-0.18,2
