107/02/12,382000,10608480,27.67,27.85,27.67,27.85,1.05,109
107/02/09,459000,12381400,27.09,27.98,26.60,26.80,-2.28,186
107/02/08,167000,4833290,28.69,29.09,28.69,29.08,-0.09,40
107/02/07,600000,17703880,29.57,29.67,29.12,29.17,1.63,212
107/02/06,1124000,30706760,27.92,28.19,26.46,27.54,-3.19,339
