107/02/12,0,0,---,---,---,---,---,0
107/02/09,257000,199880,0.77,1.00,0.71,1.00,-0.09,11
107/02/08,524000,589760,1.21,1.25,1.04,1.09,-0.25,14
107/02/07,406000,518980,1.20,1.43,1.20,1.34,+0.29,11
107/02/06,30000,31700,1.06,1.06,1.05,1.05,-0.35,3
