107/02/12,296000,4443080,15.00,15.06,14.95,15.03,-0.16,65
107/02/09,487000,7426390,15.30,15.30,15.13,15.19,0.27,106
107/02/08,189000,2829900,15.07,15.12,14.92,14.92,-0.15,48
107/02/07,232000,3460390,14.90,15.07,14.86,15.07,-0.25,48
107/02/06,662000,10145170,15.27,15.44,15.24,15.32,0.46,158
