107/02/12,0,0,---,---,---,---,---,0
107/02/09,5000,1180,0.21,0.34,0.21,0.34,-0.05,2
107/02/08,16000,6740,0.49,0.49,0.39,0.39,-0.07,2
107/02/07,165000,84120,0.42,0.54,0.42,0.46,+0.04,21
107/02/06,7000,3020,0.46,0.46,0.42,0.42,-0.44,2
