107/02/12,12901606,109047259,8.42,8.50,8.42,8.46,0.06,2087
107/02/09,23439432,195975629,8.34,8.42,8.30,8.40,-0.05,3583
107/02/08,11020371,92633839,8.41,8.45,8.38,8.45,0.05,2354
107/02/07,17876615,151051727,8.44,8.52,8.40,8.40,0.04,3164
107/02/06,38234181,320684248,8.46,8.48,8.33,8.36,-0.23,5299
