107/02/12,163000,2155200,13.28,13.28,13.05,13.13,-0.20,29
107/02/09,687000,9090440,13.00,13.43,13.00,13.33,0.69,113
107/02/08,296000,3762210,12.54,12.84,12.54,12.64,0.19,101
107/02/07,253000,3093860,12.19,12.45,12.00,12.45,0.03,61
107/02/06,457000,5657900,12.40,12.62,12.18,12.42,0.57,162
