107/02/12,0,0,---,---,---,---,---,0
107/02/09,5000,160500,32.00,32.60,31.95,32.60,-0.20,5
107/02/08,6000,196900,33.00,33.20,32.50,32.80,+0.05,6
107/02/07,1000,32750,32.75,32.75,32.75,32.75,0.00,1
107/02/06,5000,161750,32.00,33.00,32.00,32.75,-0.05,5
