107/02/12,0,0,---,---,---,---,---,0
107/02/09,100000,44000,0.44,0.44,0.44,0.44,-0.10,1
107/02/08,230000,121200,0.52,0.54,0.52,0.54,-0.01,3
107/02/07,200000,109000,0.53,0.55,0.53,0.55,-0.01,3
107/02/06,100000,56000,0.56,0.56,0.56,0.56,-0.12,1
