107/02/12,0,0,---,---,---,---,---,0
107/02/09,110000,31200,0.27,0.30,0.27,0.30,-0.08,11
107/02/08,50000,18600,0.37,0.38,0.37,0.38,-0.02,4
107/02/07,120000,48200,0.42,0.42,0.39,0.40,+0.06,7
107/02/06,430000,172000,0.46,0.47,0.33,0.34,-0.25,17
