107/02/12,0,0,---,---,---,---,---,0
107/02/09,8000,2320,0.29,0.29,0.29,0.29,-0.13,1
107/02/08,53000,22440,0.43,0.43,0.42,0.42,-0.08,5
107/02/07,208000,105470,0.50,0.53,0.48,0.50,+0.14,16
107/02/06,92000,38300,0.49,0.49,0.32,0.36,-0.17,9
