107/02/12,64000,826520,12.87,12.92,12.87,12.92,0.07,7
107/02/09,87000,1117750,12.85,12.86,12.84,12.85,-0.01,14
107/02/08,14000,179580,12.86,12.86,12.80,12.86,0.01,9
107/02/07,25000,321100,12.85,12.85,12.82,12.85,0.01,10
107/02/06,54000,694630,12.93,12.93,12.84,12.84,-0.10,14
