107/02/12,355030,17732348,49.95,50.00,49.90,50.00,0.00,110
107/02/09,364100,18179800,49.95,50.00,49.90,50.00,0.00,172
107/02/08,173342,8662650,50.00,50.00,49.95,50.00,0.00,75
107/02/07,274030,13694350,49.95,50.00,49.95,50.00,0.00,114
107/02/06,626746,31304450,50.00,50.00,49.85,50.00,-0.10,296
