107/02/12,0,0,---,---,---,---,---,0
107/02/09,120000,96800,0.70,0.92,0.70,0.92,+0.02,6
107/02/08,384000,360240,0.96,0.96,0.90,0.90,-0.14,6
107/02/07,828000,942890,1.19,1.21,1.03,1.04,-0.04,17
107/02/06,1708000,1879000,0.95,1.18,0.95,1.08,+0.02,38
