107/02/12,10000,3400,0.34,0.34,0.34,0.34,0.00,1
107/02/09,0,0,---,---,---,---,---,0
107/02/08,22000,10980,0.50,0.50,0.49,0.49,0.00,2
107/02/07,21000,12790,0.61,0.62,0.49,0.49,-0.11,4
107/02/06,7000,4800,0.72,0.72,0.60,0.60,-0.36,2
