107/02/12,0,0,---,---,---,---,---,0
107/02/09,18000,6560,0.34,0.43,0.34,0.43,-0.14,7
107/02/08,106000,60480,0.58,0.58,0.57,0.57,+0.03,5
107/02/07,129000,76080,0.59,0.60,0.54,0.54,0.00,6
107/02/06,7000,3840,0.57,0.57,0.54,0.54,-0.21,2
