107/02/12,0,0,---,---,---,---,---,0
107/02/09,180000,141400,0.65,0.83,0.65,0.83,+0.08,5
107/02/08,80000,59600,0.75,0.75,0.73,0.75,+0.07,4
107/02/07,50000,34000,0.68,0.68,0.68,0.68,+0.12,1
107/02/06,310000,206500,0.78,0.78,0.56,0.56,-0.30,7
