107/02/12,1028000,13929040,13.55,13.62,13.47,13.54,0.16,220
107/02/09,1553161,20396468,12.99,13.45,12.90,13.38,-0.48,454
107/02/08,782000,10869800,13.91,14.01,13.78,13.86,0.00,178
107/02/07,2281000,31959200,13.96,14.21,13.86,13.86,0.42,452
107/02/06,5318000,72722140,14.07,14.20,13.16,13.44,-1.55,993
