107/02/12,0,0,---,---,---,---,---,0
107/02/09,16000,2080,0.13,0.13,0.13,0.13,-0.06,1
107/02/08,19000,3510,0.18,0.19,0.18,0.19,0.00,2
107/02/07,45000,8950,0.21,0.21,0.19,0.19,+0.02,4
107/02/06,10000,2190,0.24,0.24,0.17,0.17,-0.20,2
