107/02/12,0,0,---,---,---,---,---,0
107/02/09,10000,4700,0.47,0.47,0.47,0.47,-0.13,1
107/02/08,32000,20200,0.64,0.64,0.60,0.60,-0.02,3
107/02/07,86000,51640,0.59,0.62,0.57,0.62,+0.04,10
107/02/06,94000,71480,0.78,0.80,0.58,0.58,-0.33,4
