107/02/12,0,0,---,---,---,---,---,0
107/02/09,102000,35740,0.35,0.37,0.35,0.37,-0.12,2
107/02/08,100000,49000,0.49,0.49,0.49,0.49,-0.05,1
107/02/07,10000,5400,0.54,0.54,0.54,0.54,+0.03,1
107/02/06,12000,7020,0.60,0.60,0.51,0.51,-0.25,2
