107/02/12,0,0,--,--,--,--,0.00,0
107/02/09,45000,90000,2.00,2.00,2.00,2.00,0.00,1
107/02/08,0,0,--,--,--,--,0.00,0
107/02/07,45000,108000,2.40,2.40,2.40,2.40,0.00,1
107/02/06,0,0,--,--,--,--,0.00,0
