107/02/12,0,0,---,---,---,---,---,0
107/02/09,18000,8770,0.43,0.57,0.43,0.57,-0.11,6
107/02/08,25000,17580,0.77,0.78,0.68,0.68,-0.06,6
107/02/07,68000,55220,0.86,0.86,0.74,0.74,+0.01,9
107/02/06,178000,144940,0.86,0.86,0.73,0.73,-0.30,7
