107/02/12,202000,137380,0.70,0.70,0.68,0.68,0.01,2
107/02/09,217000,126890,0.57,0.67,0.57,0.67,-0.09,5
107/02/08,1000,760,0.76,0.76,0.76,0.76,0.03,1
107/02/07,13000,9490,0.73,0.73,0.73,0.73,0.02,1
107/02/06,65000,46150,0.71,0.71,0.71,0.71,-0.22,1
