107/02/12,22108406,201004760,9.03,9.15,9.00,9.12,-0.69,2907
107/02/09,110985204,1085798617,9.83,9.96,9.59,9.81,1.29,8734
107/02/08,48401050,419686320,8.63,8.79,8.49,8.52,-0.25,4049
107/02/07,80694003,696191353,8.56,8.80,8.50,8.77,-1.18,6056
107/02/06,358422231,3594765430,9.99,10.63,9.46,9.95,3.61,21145
