107/02/12,0,0,---,---,---,---,---,0
107/02/09,70000,39700,0.56,0.61,0.56,0.61,+0.06,2
107/02/08,50000,27900,0.57,0.57,0.55,0.55,-0.02,2
107/02/07,20000,12700,0.70,0.70,0.57,0.57,-0.09,2
107/02/06,330000,218710,0.82,0.82,0.60,0.66,-0.34,8
