107/02/12,0,0,---,---,---,---,---,0
107/02/09,83000,75630,0.89,0.97,0.89,0.97,-0.06,4
107/02/08,73000,74890,1.00,1.03,1.00,1.03,-0.04,2
107/02/07,10000,10700,1.07,1.07,1.07,1.07,+0.10,1
107/02/06,130000,131000,1.14,1.14,0.97,0.97,-0.22,4
