107/02/12,0,0,---,---,---,---,---,0
107/02/09,17000,15440,0.77,0.94,0.77,0.94,+0.04,3
107/02/08,12000,10790,0.92,0.92,0.87,0.90,-0.14,3
107/02/07,25000,26000,1.04,1.04,1.04,1.04,+0.06,3
107/02/06,60000,62700,1.02,1.13,0.98,0.98,-0.24,5
