107/02/12,0,0,--,--,--,--,0.00,0
107/02/09,9000,11340,1.26,1.26,1.26,1.26,0.00,1
107/02/08,10000,12600,1.26,1.26,1.26,1.26,0.00,1
107/02/07,0,0,--,--,--,--,0.00,0
107/02/06,10000,13600,1.36,1.36,1.36,1.36,0.00,1
