107/02/12,0,0,---,---,---,---,---,0
107/02/09,206000,92470,0.45,0.51,0.41,0.51,-0.08,7
107/02/08,226000,138460,0.54,0.64,0.54,0.59,+0.03,14
107/02/07,67000,36950,0.55,0.56,0.55,0.56,+0.07,3
107/02/06,221000,133310,0.67,0.67,0.49,0.49,-0.33,7
