107/02/09,0,0,---,---,---,---,---,0
107/02/08,0,0,---,---,---,---,---,0
107/02/07,20000,16800,0.85,0.85,0.83,0.83,-0.10,4
107/02/06,130000,107900,0.68,1.06,0.68,0.93,+0.33,9
