107/02/12,0,0,---,---,---,---,---,0
107/02/09,45000,20490,0.45,0.49,0.45,0.49,-0.22,2
107/02/08,311000,261830,0.93,0.93,0.71,0.71,-0.39,9
107/02/07,531000,546150,1.02,1.13,0.92,1.10,+0.75,35
107/02/06,1143000,660880,0.75,0.84,0.34,0.35,-0.60,115
