107/02/12,0,0,---,---,---,---,---,0
107/02/09,100000,47000,0.47,0.47,0.47,0.47,-0.11,2
107/02/08,323000,219130,0.69,0.69,0.58,0.58,-0.16,3
107/02/07,299000,220160,0.73,0.74,0.73,0.74,+0.07,3
107/02/06,530000,397790,0.77,0.80,0.58,0.67,-0.20,10
