107/02/12,0,0,---,---,---,---,---,0
107/02/09,3000,1650,0.55,0.55,0.55,0.55,-0.08,1
107/02/08,121000,77310,0.64,0.64,0.63,0.63,+0.01,2
107/02/07,130000,82760,0.62,0.64,0.62,0.62,+0.07,4
107/02/06,6000,3300,0.55,0.55,0.55,0.55,-0.48,1
