107/02/12,0,0,---,---,---,---,---,0
107/02/09,150000,45000,0.30,0.30,0.30,0.30,-0.11,1
107/02/08,150000,61500,0.41,0.41,0.41,0.41,-0.05,1
107/02/07,747000,351320,0.48,0.48,0.46,0.46,+0.05,4
107/02/06,747000,312270,0.43,0.43,0.41,0.41,-0.24,3
