107/02/12,0,0,---,---,---,---,---,0
107/02/09,8000,7740,0.89,1.14,0.89,1.14,+0.19,4
107/02/08,49000,45530,0.92,0.95,0.92,0.95,-0.20,2
107/02/07,123000,142290,1.19,1.19,1.11,1.15,+0.16,16
107/02/06,40000,41170,1.03,1.11,0.97,0.99,-0.29,15
