107/02/12,0,0,---,---,---,---,---,0
107/02/09,100000,51000,0.51,0.51,0.51,0.51,-0.20,1
107/02/08,114000,80970,0.72,0.72,0.70,0.71,-0.06,5
107/02/07,209000,157010,0.76,0.77,0.74,0.77,+0.11,9
107/02/06,811000,605190,0.75,0.79,0.66,0.66,-0.26,30
