107/02/12,0,0,---,---,---,---,---,0
107/02/09,5000,850,0.17,0.17,0.17,0.17,-0.33,1
107/02/08,5000,2500,0.50,0.50,0.50,0.50,-0.02,1
107/02/07,20000,10400,0.52,0.52,0.52,0.52,+0.02,2
107/02/06,20000,10000,0.50,0.50,0.50,0.50,-0.47,2
