107/02/12,0,0,---,---,---,---,---,0
107/02/09,20000,9400,0.47,0.47,0.47,0.47,+0.07,1
107/02/08,303000,120960,0.39,0.40,0.39,0.40,-0.01,2
107/02/07,303000,124230,0.41,0.41,0.41,0.41,+0.03,4
107/02/06,246000,95740,0.39,0.39,0.38,0.38,-0.11,4
