107/02/12,0,0,---,---,---,---,---,0
107/02/09,11000,590,0.09,0.09,0.05,0.05,-0.05,2
107/02/08,57000,6270,0.10,0.14,0.10,0.10,-0.11,7
107/02/07,10000,2100,0.21,0.21,0.21,0.21,+0.11,1
107/02/06,108000,22660,0.27,0.40,0.10,0.10,-0.32,15
