107/02/12,0,0,---,---,---,---,---,0
107/02/09,12000,1840,0.12,0.16,0.12,0.16,-0.06,2
107/02/08,120000,23400,0.19,0.22,0.19,0.22,+0.09,3
107/02/07,10000,1300,0.13,0.13,0.13,0.13,+0.04,1
107/02/06,200000,27750,0.14,0.14,0.09,0.09,-0.19,2
