107/02/12,0,0,---,---,---,---,---,0
107/02/09,10000,10100,1.01,1.01,1.01,1.01,-0.25,1
107/02/08,10000,12600,1.26,1.26,1.26,1.26,+0.06,2
107/02/07,20000,23800,1.18,1.20,1.18,1.20,+0.13,2
107/02/06,10000,10700,1.07,1.07,1.07,1.07,-0.38,1
