107/02/12,0,0,---,---,---,---,---,0
107/02/09,460000,80300,0.18,0.18,0.17,0.18,-0.03,4
107/02/08,338000,71980,0.22,0.22,0.21,0.21,-0.01,6
107/02/07,240000,52800,0.22,0.22,0.22,0.22,-0.03,4
107/02/06,30000,7500,0.25,0.25,0.25,0.25,-0.10,1
