107/02/12,0,0,---,---,---,---,---,0
107/02/09,98000,32140,0.32,0.37,0.30,0.37,-0.11,8
107/02/08,136000,67050,0.50,0.50,0.47,0.48,-0.06,4
107/02/07,215000,109100,0.49,0.54,0.49,0.54,+0.10,3
107/02/06,503000,215350,0.44,0.44,0.37,0.44,-0.09,8
