107/02/12,120000,179200,1.49,1.51,1.49,1.51,+0.08,2
107/02/09,0,0,---,---,---,---,---,0
107/02/08,201000,252420,1.22,1.26,1.22,1.26,+0.05,5
107/02/07,424000,496420,1.14,1.21,1.13,1.21,+0.04,10
107/02/06,253000,278370,1.09,1.17,1.09,1.17,+0.15,5
