107/02/12,0,0,--,--,--,--,0.00,0
107/02/09,509000,876380,1.80,1.92,1.58,1.61,0.09,8
107/02/08,146000,220860,1.35,1.52,1.35,1.52,0.30,3
107/02/07,302000,360320,1.12,1.22,1.12,1.22,-0.35,8
107/02/06,434000,690470,1.45,1.64,1.45,1.57,0.28,8
