107/02/12,0,0,---,---,---,---,---,0
107/02/09,11000,2650,0.24,0.25,0.24,0.25,+0.01,2
107/02/08,120000,29800,0.25,0.25,0.24,0.24,-0.04,3
107/02/07,122000,38360,0.30,0.32,0.28,0.28,+0.07,5
107/02/06,80000,18100,0.23,0.23,0.21,0.21,-0.23,3
