107/02/12,0,0,---,---,---,---,---,0
107/02/09,0,0,---,---,---,---,---,0
107/02/08,3000,2040,0.68,0.68,0.68,0.68,-0.21,1
107/02/07,87000,72810,0.77,0.89,0.77,0.89,+0.10,6
107/02/06,510000,443890,0.86,0.89,0.76,0.79,-0.31,32
