107/02/12,0,0,---,---,---,---,---,0
107/02/09,30000,22800,0.76,0.76,0.76,0.76,-0.20,1
107/02/08,182000,176720,0.99,0.99,0.96,0.96,+0.02,11
107/02/07,182000,170330,0.93,0.94,0.93,0.94,+0.17,3
107/02/06,1000,770,0.77,0.77,0.77,0.77,-0.40,1
